买家态度特别好。哈哈😄,2019-12-13 15:01:22
手串不错，店家人很好，好评！,2019-11-28 14:41:38
好买家，谢谢,2019-11-15 14:12:01
货真价实，，，，，，，,2019-10-24 11:29:16
合作愉快！,2019-10-21 18:02:27
好东西！很重手！很漂亮！老板是个好人！,2019-10-20 10:12:21
非常好的黄白老玉货真价实，店家还送了一个大平安扣,2019-10-13 16:30:54
老板很好👍，最佛系卖家！东西品质杠杠滴！,2019-10-12 18:11:43
好货，好卖家,2019-10-02 19:36:20
物有所值，老板敞亮人，生意兴隆 财源广进!,2019-09-29 10:18:07
东西不错，值得信任,2019-09-26 18:39:30
不错的朋友，好评,2019-09-23 15:16:47
痛快的买家，,2019-09-22 12:35:25
非常好的买家,2019-09-19 17:16:02
东西太好了，价格己经不是市场价了，是兄弟价，感谢🙏,2019-09-18 17:46:37
所见既所得，真实的描述。,2019-09-17 10:18:26
底部有小裂纹，但整体效果不错！,2019-09-16 10:40:16
非常棒！！！愿常来常往！！！！,2019-09-15 11:24:19
己收到，满意的，中国好卖家。继续努力。,2019-09-14 17:50:02
东西很好，非常满意，期待继续。,2019-09-14 17:48:48
谢谢买家光顾，懂货,2019-09-14 17:25:34
东西收到，得满意，玉友值得深交。,2019-09-10 18:21:54
很好的卖家，诚信经营，赞。,2019-09-10 18:20:50
中国好卖家，物有所值，继续合作。,2019-09-10 18:19:40
非常不错，很满意,2019-09-07 09:45:37
当面看货，好东西！好店主！店里还有很多好宝贝，期待下次再来。,2019-08-25 18:52:47
东西不错，希望再次合作,2019-08-22 12:32:10
东西超级棒，玉好人更好，网上难遇的好卖家，以后买玉就找你了。,2019-08-22 11:47:00
交易愉快，买家好,2019-08-20 15:56:21
玉好人更好,2019-08-20 15:03:41
还不错呦喜欢,2019-08-17 10:04:15
不错的牌子，老板人也厚道。,2019-08-16 12:51:14
非常好，老乡很好说话，也很健谈，爽快人，祝生意兴隆！,2019-08-07 18:53:31
还可以，毕竟不贵,2019-08-06 17:21:01
东西不错，卖家很好,2019-08-05 08:51:48
东西不错，卖家很好,2019-08-05 08:51:27
好货，好卖家,2019-07-28 23:25:40
卖家很好，还赠送礼品。赞,2019-07-24 20:38:01
卖家人很专业好爽，买玉找他错不了，推荐,2019-07-18 11:35:26
好东西，物超所值！,2019-07-18 10:51:30
兄弟非常好，突然感觉对不起兄弟！感动！之后多合作,2019-07-14 08:46:15
好卖家，特别敞亮，给用的顺丰,2019-07-02 20:51:03
买家超nice 很期待下次合作,2019-07-01 22:40:43
诚信卖家 祝生意兴隆百事顺利,2019-06-19 09:33:30
翡翠手镯还得是在平洲做，早就听说平洲是全国最大的翡翠手镯中心，抛光抛得真好,2026-03-18 20:51:29
雕刻师技术很好，修改非常成功。,2026-03-18 20:44:49
自己的料子做的，做的很完美,2026-03-18 20:44:19
专业高效，沟通顺畅，性价比高，强烈推荐。,2026-03-18 08:18:08
 做工精细，设计巧妙，玉质细腻，性价比很高，已经推荐给朋友。,2026-03-15 09:49:42
老师傅利用颜色巧雕、很完美，做工精细精致很完美,2026-03-15 09:26:59
我也是看到实物特别满意，没有色差，款式和实拍图一样好看,2026-03-15 09:03:41
做工设计还是很不错，很特色的，收费非常的合理啊，准备送给朋友的，陈师傅为人非常不错，多道程序都与我慢慢道来，很耐心的为我讲解，非常的有耐心,2026-03-14 22:30:23
不止在他家加工一次了 每次都没让人失望 做的很好看 雕刻师傅工艺很好 和客服沟通也很顺畅 推荐这家店！,2026-03-13 09:46:28
是我喜欢的类型，雕刻得太完整了,2026-03-11 16:31:27
收到货拆开让人眼前一亮，很漂亮，师傅工艺真精湛,2026-03-11 16:31:20
做工精细，好评,2026-03-11 14:39:15
很精致，质量非常好，很满意的一次购物。谢谢店家！,2026-03-10 22:51:06
性价比高，物流也很快，非常满意,2026-03-10 12:37:25
高颜值特别棒,2026-03-09 14:37:24
师傅设计的题材不错，做出来效果也很好看，一看就是个老手，真的是大师级手艺，非常完美,2026-03-08 10:17:05
匠心十足，刀法利落干净，无毛刺无瑕疵，品质超出预期。,2026-03-08 08:06:20
寄过去的料子，师傅很快就开工了，实时汇报进度，让人特别放心。成品拿到手，质感和雕工都无可挑剔。,2026-03-05 21:06:14
仿古牌收到很满意、大气完美。要再安排几件做,2026-03-05 07:47:15
不错，很好 做工材质：好 产品质量：好 佩戴效果：好,2026-03-04 16:36:58
师傅做了很多年的雕刻，很有经验，从开箱到设计雕刻全程沟通，做的也很精致，有机会还会合作,2026-03-02 14:26:51
料子很润工艺精湛，客服跟进到位，还挺满意,2026-03-01 20:12:35
师傅的雕工高，太感谢了,2026-03-01 11:41:52
物流超级超级快！品质也非常不错，的确物有所值，只能用完美来形容！,2026-03-01 07:07:35
从家里翻出来的原石，想着加工做小摆件。然后就找到这家店。昨晚收到的，拿到手后发现雕的真的很棒,2025-12-25 11:28:41
玉石材质温润，雕刻细节处理得当，无明显瑕疵，整体品相不错，符合描述，性价比可以接受。,2025-12-24 23:37:12
朋友介绍的，第一次试下工，效果不错，挺满意的，工还是比较细的，准备长期合作,2025-12-20 18:38:56
订了一串珠子、收到好看挺满意。下次还来,2025-12-18 21:48:36
质量很好，物流很快，价格实惠,2025-12-18 14:26:42
从取件到成品，全程都有给我拍照录视频跟踪，让人很放心，有货还会继续合作，谢谢师傅,2025-12-18 07:39:42
这玉料质感真好，师傅的工艺也很细腻，雕刻得很灵动，很见功夫。,2025-12-16 22:36:14
和田白玉师傅家做的也太好了，细节把控的能力很强,2025-12-16 11:41:45
师傅对细节把控的真没得说，主动视频跟进，很省心,2025-12-16 11:31:06
我的九尾狐到啦，摆上来欣赏一下，三个同料的九尾，好爱啊，特别喜欢。。。。,2025-12-16 10:58:26
做工好。光滑值。,2025-12-14 08:24:02
师傅手艺不错，陈老师认真的。细节做的挺好。还会再来的。,2025-12-13 20:59:33
非常满意!店家服务态度很好，五星好评。,2025-12-13 20:05:25
外观设计完美，雕工精细，玉质上乘，物超所值，值得购买,2025-12-13 19:38:17
还会再来光顾的,2025-11-12 07:24:38
很喜欢,2025-11-02 10:48:49
就是被老板的独特看玉石眼光和周到的服务吸引了，没有辜负彼此，相当满意！,2025-09-26 07:13:27
找师傅定制雕刻的，这个龙牌我非常满意 工费也实惠纯手工雕刻的会出设计图，全程沟通很愉快!,2025-09-25 22:52:00
工艺好，工期短，几天就整完发货了 可以可以,2025-09-25 22:34:18
用一整块玛瑙做了五个，纯手工制作，非常精致，随时都有沟通，制作周期十天就完工啦,2025-09-25 22:28:07
精雕太精细了，细节雕刻的很到位，果然是老师傅的工，就是不一样，上传个美美的图片。,2025-09-24 20:57:16
师傅这手艺真厉害！把这龙雕得活灵活现的，龙身、龙鳞这些细节都刻得清清楚楚，看着就跟真龙在玉石里游似的，普通的玉石经他这么一雕，变得这么好看，太会干活啦！,2025-09-24 18:09:29
对比了几家，感觉还是这边的比较符合我自己的预算和我想要的这种服务态度，真的很不错，朋友们要加工的，可以放心,2025-09-24 06:27:20
相当不错这个价钱值了，质量可以，价格也不贵，很满意，值得推荐，客服人很好,2025-09-24 02:18:26
收到实物很漂亮，不得不说师傅的手艺好，值得好评的，而且工厂也很给力.,2025-09-23 17:25:14
找师傅加工做的特别好看没有瑕疵有料子的话还会寄来加工的,2025-09-23 16:28:09
质量很好，性价高，比实体店买的又好又优惠，各方面都满意。,2025-09-22 14:38:25
题材新颖，雕工可以,2025-09-22 10:55:43
雕刻很精美，帮朋友买的，他非常喜欢这款吊坠！,2025-09-22 07:20:02
收到了，很喜欢这一款的，推荐,2025-09-21 00:10:03
收到的实物雕刻细节丰富，颜色和描述一致，能感受到用心加工,2025-09-10 08:16:51
玉石雕刻抛光处理得很细致，完成度高，聊天过程轻松顺畅,2025-09-09 07:28:06
太棒了，做的很漂亮,2025-09-08 10:52:22
物美价廉，物超所值，值得购买，真的很不错,2025-09-08 10:36:20
老板手艺很高，雕刻的很不错的,2025-09-08 10:29:30
雕工和设计稿基本一样，工艺不错，客户要求也都尽量满足，根据料子的设计的。,2025-09-08 08:57:39
做的很好下次还找他们家做,2025-09-07 13:02:41
直太棒了 没想到可以做这么好！,2025-09-07 11:07:55
手艺赞，会再次发料雕刻合作,2025-09-04 19:34:42
美到心间,2025-09-04 09:57:22
雕工很好，很满意，整体很完美，还帮忙镶嵌了,2025-09-02 22:36:33
做工很好哦，非常满意，准备再打几个,2025-09-02 17:51:52
托师傅定制送人的，料子选的可以，成品出来美呆了，还帮我配了礼盒出了证书,2025-08-31 10:39:44
全程一点细节都有重复的沟通。最后出来效果非常满意！,2025-08-30 17:47:02
非常好的作品，性價比高，物超所值^^,2025-08-30 15:05:28
雕刻了几件小精品，效果还不错。，我能感受到是用了心在做工，哈哈，等我买到好材料。，回来再麻烦师傅,2025-08-30 09:56:17
外观设计很满意，在他们家买的料子加工，师傅是个实在人，雕刻也相当好，还会继续合作,2025-08-26 10:09:30
试工雕刻，一块普通材料雕刻的一鸣惊人感觉还行，后面的材料就能放心了。,2025-08-26 05:28:20
对比了好多家，他家的做工最精细，真心不错，下次还来料你家加工。,2025-08-26 00:49:43
雕刻工艺:精巧细致搭配建议:平安顺遂尺寸大小:一比一还原颜色外观:上乘之作材质:和田玉,2025-08-25 23:16:32
做工好，老板人也好，师傅雕工艺精湛，美观又大方，值得长期合作,2025-08-24 20:43:40
师傅帮忙加工的料子，做出来非常满意，下次有好料还找你们来做,2025-08-23 07:26:51
利用皮壳与玉肉，雕出洞窟观音，太有创意👏,2025-08-22 10:03:50
这雕刻，细腻生动，工艺超赞👍,2025-08-22 09:35:31
雕刻很棒，师傅做工好，个人很喜欢，么么哒,2025-08-22 08:14:37
做工非常精致漂亮，老板人非常的耐心，非常的专业，感谢师傅们的付出，这一件我会好好的收藏着，很棒的加工厂，我会推荐朋友过来的。,2025-08-19 21:42:32
外观干净漂亮，做工很不错，没发现什么瑕疵，个人感觉大小也挺合适，找了很久选的这款，大爱！,2025-08-19 21:18:50
纯手工雕刻，细节处理的真好,2025-08-19 19:44:57
师傅的做工很精细，料子利用到了极致，非常喜欢。,2025-08-19 19:35:54
设计的题材很符合料子特色，雕工很精细，师傅沟通很人生。喜欢,2025-08-17 09:22:22
很好，谢谢🙏,2025-08-16 21:11:24
老板人不错，技术杠杠的，点赞👍🏻,2025-04-11 23:53:43
收到超级的漂亮，实物更好看，设计雕刻到抛光都有沟通，全程跟踪。,2025-04-11 19:51:02
雕刻水平高，细节处理特别好，师傅的态度也认真负责很大气，没有想到在网上还能找到这么好的师傅。值得推荐很满意,2025-04-11 17:02:45
真不错，重获新生感。,2025-04-10 20:27:46
超级超级好看的“小鼻噶”☺师傅太懂我了！喜欢,2025-04-10 18:49:37
迫不及待，实物更有冲刺感，最理想的一次加工，感谢大师,2025-04-06 20:22:59
价位合适，沟通愉快，精雕玉琢，很用心，满意,2025-04-05 12:44:06
很满意，品质很好，物流快，客服很棒，点赞,2025-04-04 22:16:52
这个是绝对不可能生产出两个这么小的东西。,2025-04-03 11:46:46
手工的就是不一样，立体工艺太漂亮了,2025-04-03 11:28:32
很满意，给师傅点赞,2025-04-01 22:24:51
很喜欢师傅的设计，雕工精细 ，工费也便宜，下次有好料还找师傅！,2025-04-01 22:01:57
满意，这也太美啦，做工很精致的。,2025-04-01 21:45:55
小料子不想浪费就找了师傅帮忙设计雕刻，真的满意。,2025-04-01 20:24:56
超级好，感谢老板,2025-03-27 18:52:46
定制了三件玉宝贝，师傅给的建议比我自己想的还好。圆形的给两个孩子，方形的给老婆。祝家庭平安和谐，也祝师傅生意兴隆！,2025-03-23 21:40:06
加工的，细节做的非常到位，很漂亮，做工精细，满意,2025-03-23 16:09:41
很好配衣服。挺满意的。,2025-03-21 23:32:15
师傅给我雕刻的很精细，而且态度也十分满意，全程图片跟踪，很专业的工厂。,2025-03-20 20:38:30
做工精细，服务态度非常好。有机会再合作。,2025-03-17 17:15:47
推荐给大家！,2025-03-16 23:31:57
傅雕工好，好料配好工。满意！,2025-03-16 23:15:32
精致，精美，工艺不错。非常漂亮完美。,2025-03-16 22:22:04
做工越来越好看啦，在你家雕刻，是我对的选择,2025-03-14 07:52:39
做工非常精致细腻 玉石很精美很漂亮,2025-03-14 00:23:22
很有光泽度，好评,2025-03-13 22:19:58
师傅挺有耐心的，做工精湛。,2025-03-13 21:59:44
东西做得真不错。我非常喜欢。待我再去找材料。回来再麻烦师傅,2025-03-13 21:56:52
满足一下自己爱美之心，师傅太厉害了,2025-03-12 15:08:29
工艺和细节都处理的很好，做工精细,2025-03-12 01:25:28
线条流畅，型制端正，还有细节雕刻非常满意,2025-03-10 21:09:12
对于我这个翡翠爱好者，他们家就是我的宝藏店铺，老板为人诚恳，超满意,2025-03-10 14:28:40
雕刻挺不错的，很满意师傅的手工，会继续发料子合作,2025-03-07 09:52:57
师傅非常有耐心，做工很棒哦，性价比超高啦🌹🌹🌹很满意🌹🌹🌹,2025-03-07 07:00:26
找了好几家选择了这家，确实让我惊喜,2025-03-07 01:31:19
师傅很有耐心的和我沟通，非常专业，整个过程下来都有跟踪，售后很有保障。,2025-03-06 22:30:23
设计真的非常专业，根据料子随型设计的，效果很好，完美。一眼心动的感觉,2025-03-04 12:42:41
一个满身是裂的料子，让我很是头疼，但是料子色不错，寄到了程师傅这，程师傅建议做个苦瓜，做出来效果很好，很喜欢，,2025-03-04 11:41:58
收到了，谢谢师傅鬼斧神工的雕刻技术，化腐朽为神奇，成品很喜欢，以后有料还来找这位师傅,2025-03-04 07:28:00
师傅雕刻的栩栩如生，很漂亮，每个细节都及时和我沟通，很负责任，工费也不贵，很划算,2025-03-02 18:39:38
做工很精细，很喜欢！师傅沟通也很愉快，有料子还会再来的,2025-03-01 14:07:10
这个成品出来很漂亮，镯心一点没浪费，顺道在店里买了一个小吊坠送妹妹，她很喜欢,2025-03-01 13:20:57
这家的师傅真的好，对比了很多家还是选择这家，可以长期合作，非常满意！,2025-03-01 10:27:42
很热情的介绍、讲解专业，选择他家，绝对没错，成品非常完美,2025-03-01 09:09:12
"服务很好，很专业，很理想,下次还会合作",2025-02-25 22:08:53
把一块普通的料子雕刻这么好看，给师傅点赞,2025-02-25 07:01:39
太喜欢了！,2025-02-25 06:45:49
希望下次再合作！,2025-02-24 21:45:50
性价比很高哦，朋友都说非常好，很愉快的一次购物,2024-10-08 14:54:03
非常好，店家非常贴心，质量也很好～还会继续回购的哈[大爱]～比心,2024-10-07 10:15:29
手工雕刻的越看越喜欢，关键价格很美丽，师傅很认真负责，出货效果很漂亮。谢谢师傅，辛苦了,2024-10-06 15:46:09
朋友介绍的感谢感谢,2024-10-06 13:38:23
找师傅定制的，很满意！工费也实惠 纯手工雕刻的还会出设计图给我看.,2024-10-06 13:22:30
质量很好，价格挺实惠的，物有所值。,2024-10-05 23:51:04
关公雕刻很好看，很立体，非常专业，这一次又完美交货了，很给力,2024-10-02 17:19:39
师傅做的很好看，山水很好看，纯手工雕刻的很满意。,2024-10-02 14:35:50
设计风格超前，细节处理得非常到位。真心感谢用心在帮我做工,2024-10-02 09:55:48
前后寄过去好几次加工 每次雕刻的都很不错 师傅很专业 过程有跟踪 完全放心 有保障的工厂,2024-10-01 10:50:53
做工好， 老板人也好。师傅雕工艺精湛，美观又大方，值得长期合作。,2024-09-29 21:55:17
谢谢美女师傅,2024-09-28 21:46:58
"这工费没白花,活灵活现的太棒了",2024-09-28 09:29:45
送朋友的哈哈哈哈哈哈漂亮的,2024-09-27 17:35:19
做工很好。脸也开了很好。，下次再来雕刻。,2024-09-27 10:55:28
做事很认真，价格实惠，做工一级好看。,2024-09-25 13:30:20
雕工真的是没的说，立体又很精细，而且一直沟通很放心,2024-09-24 17:42:02
意境山水做的很好看，很漂亮，值得推荐给玉友们。,2024-09-24 06:37:25
这么好的效果，很棒，对我来说这个工费很值。,2024-09-23 20:17:54
跟师傅沟通还是很有耐心的，从款式到取料雕刻，一直都保持沟通，师傅雕刻工艺值得合作，喜欢。,2024-09-23 18:42:04
漂亮、这工艺真心不错、不愧是四会的工，服务太好了,2024-09-23 08:25:57
产品包装仔细 雕刻得很精致 祈愿众生 平安康泰 带着护身避邪的朋友可以下单 已开光 值得推荐,2024-08-13 15:03:21
好评 外观设计：好评,2024-08-13 11:52:50
款式简约大方，佩戴舒适百搭，家人很喜欢。,2024-08-12 23:08:12
质量挺好的，款式喜欢，爱了,2024-08-11 16:02:35
多次合作了，师傅的工艺很精湛，老板人很好，十分满意！以后会继续合作。,2024-08-06 11:02:23
有耐心跟细心，做岀来成品效果真漂亮,2024-08-06 10:11:15
工艺超赞，完美呈现想要的效果 外观设计手工工艺值得推荐,2024-08-02 23:35:09
东西非常好 很喜欢 干净漂亮,2024-08-02 13:02:27
老板技术很好态度很好有耐心👍重要是价格优惠，而且发货很快哈,2024-07-31 21:57:17
收到成品，十分滿意,2024-07-30 10:58:50
很精确的雕工，很好,2024-07-25 23:13:23
感谢师傅，从没想到这么精细的工，这是我寻艺生涯最满意的结果,2024-07-25 18:34:39
合作多年。一如既往态度好。做工精细。性格豪爽好说话,2024-07-25 17:22:35
很不错的玉雕，顺其天然的味道，用尽自己所能让其流光溢彩,2024-07-22 19:34:51
买了两块，送父母很喜欢，品质很好,2024-07-20 14:18:19
谢谢师傅的耐心沟通和雕刻,2024-07-18 17:02:01
好看做工精致，店家讲解很耐心。,2024-07-18 10:54:00
蛮好的，挺喜欢的！,2024-07-16 14:37:34
为您点赞哦。,2024-07-16 14:05:09
老板的手艺真的很好，人也很有耐心一点点解释加工中一个个小问题！,2024-07-14 09:59:05
雕工细致，全程沟通有序，喜欢这雕工,2024-07-13 19:40:54
非常好的店家，讲理讲信用，做出来的蛋面好看，谢谢很喜欢,2024-07-12 18:04:06
很满意，给老板点赞,2024-07-10 13:19:53
师傅手艺很厉害，全程按我的要求来操作，收到很满意.,2024-07-08 11:30:07
每一步都有跟踪给我看，流程很保障，收到很满意.,2024-07-08 10:22:09
细节拉满，抛光到位，谢谢，下次再来。,2024-07-07 20:52:10
物美价廉，性价比很高，推荐购买,2024-07-07 12:26:42
不错 挺好的,2024-07-05 13:24:06
做工好，料子也挺透亮的，总体成色好,2024-07-05 07:44:43
多亏师傅的建议，设计精妙，这雕工绝了，不愧是大师，以后可以放心合作了,2024-07-04 11:03:10
挺好的。很满意，沟通很顺畅，老板手艺不错的,2024-07-04 08:55:27
师傅雕工非常专业，俏色巧雕雕刻很到位，非常完美。值得推荐。。,2024-07-03 10:47:48
服务态度好，按我的要求刻的，做工精细，栩栩如生，非常喜欢，值得推荐。,2024-07-02 08:59:37
师傅辛苦了，工艺是我想要的样子，技术杠杠滴,2024-07-01 13:51:11
老板还是一如既往的靠谱，雕工真的没得讲!价格也是我横向比较了最低的!强烈推荐! ,2024-07-01 11:06:18
非常满意，包装好，玉石好，物流快，服务态度好，很满意的一次购物。,2024-06-29 17:14:12
好评……,2024-06-29 09:15:25
交流顺畅，图实相符，速度飞快，非常愉快的一次购物体验。,2024-06-28 23:25:01
可以,2024-06-28 19:04:40
手艺很不错，雕刻的很完美，过程师傅也很有耐心的和我沟通会，做工精细，价格也挺合理,2024-06-27 11:51:14
定制的，师傅做得很好。玉料也选得很细心。感谢一路上的沟通，从选料到成品店主用了心了。总体很满意,2024-06-25 21:52:39
交流顺畅，图实相符，速度飞快，非常愉快的一次购物体验。,2024-06-25 21:16:46
光滑细腻，色泽温润，雕刻忒精致，特别漂亮。,2024-06-24 19:20:36
值得相信，下次一定再来光顾,2024-06-24 09:36:06
实物很漂亮，牌子挺透亮的，雕刻工艺细节呈现的游刃有余非常精美,2024-06-22 18:18:02
 谢谢老板，耐心又细致，工好人也好，下次有东西需要雕刻还会继续来找老板的。,2024-06-22 15:40:32
设计精巧，雕刻精细。很满意,2024-06-11 21:35:05
整体评价：在店主这里买了几单，玉质很好，切割很用心，性价比高。 产品性价比：性价比高,2024-06-11 18:15:46
整体评价：与实物一致，整体效果非常好,2024-06-11 18:01:30
货品质量不错，都是小精品,2024-06-11 16:33:42
师傅人好，开工前会耐心的拍视频耐心的跟你讲解。交流，料子的好与坏，认真工作的态度。提的问题都及时解答,2024-06-06 01:21:48
没想到起货效果会这么好，主要还是师傅手艺好. ,2024-06-05 18:08:07
师傅设计的非常好，雕工一流,2024-06-05 09:03:03
雕工精细，好彩头,2024-06-05 05:46:21
漂亮,2024-06-02 23:29:48
最后做完余料也帮我全部寄回来了，真的是业界良心。,2024-06-02 21:59:22
定制的收到了，师傅选的料子很好，做工精细，非常喜欢,2024-06-01 19:28:36
非常漂亮，价格实惠，很满意,2024-05-31 09:45:31
"老客户了，这家工厂的雕工、价格我都十分满意,服务也是一如既往的好。",2024-05-28 15:58:15
不负所望，设计雕刻的很好，做工真精细啊,2024-05-28 15:54:32
工艺很满意，饱满的很漂亮。满意。。,2024-05-28 15:01:28
收到了，谢谢你们，雕刻的很漂亮，下次还找你们加工。生意兴隆啊.👍,2024-05-27 12:03:59
很欣赏，太好看了，师傅人很好，沟通起来舒心，很满意你们的雕工。,2024-05-25 06:36:31
真开心。准备自留。收藏着。,2024-05-24 23:18:57
师傅雕刻得很好，介绍了朋友过来,2024-05-24 10:13:21
卖家服务态度很好,2024-05-23 15:33:25
包装完好无损，发货速度也很快。与卖家描述一样，值得推荐,2024-05-21 06:26:25
实物与描述的一样，质量相当好，卖家态度也好，有问必答，发货速度杠杠的，值得购买哦,2024-05-21 01:08:15
质量挺好，做工精致，工艺很精湛，非常喜欢。,2024-05-21 00:34:33
雕的整体不错！👍望日后师傅工艺精益求精。更上一层楼！加油,2024-05-17 05:57:42
很棒，超级好,2024-05-16 22:32:49
诚信商家，工艺精湛，放心定制！,2024-05-16 16:22:58
很漂亮，很适合佩戴，做工很好,2024-05-16 06:38:06
设计的特别好看，谢谢师傅，很有耐心,2024-05-16 06:35:50
工艺比我预想的还要满意很多，值得长期合作 。,2024-05-15 22:29:30
工艺可以,2024-05-11 12:53:51
做工精细漂亮,2024-05-11 12:48:16
活好，没选错，雕刻出来真的很生动形象，满意,2024-05-11 12:43:37
好看,2024-05-11 12:40:35
做工很，材料也很好，按照要求做的很好，满意 。,2024-04-17 20:39:16
雕工设计都非常好，还是专业的好啊，而且工艺也很精细。,2024-04-17 20:37:05
这个工费很值，雕工真的很精致 ，特别喜欢,2024-04-17 20:34:41
满意 ！,2024-04-17 19:47:41
心灵手巧,2024-04-16 17:52:59
很好，满意，有需要的玉友们大胆来加工,2024-04-13 14:16:02
让师傅自由发挥，雕工，服务都非常的满意,2024-04-12 22:16:15
雕工真是好，很满意，师傅很有耐心帮我设计参考,2024-04-11 21:07:14
很到位，家人看了都好喜欢,2024-04-11 20:52:40
没想到这家店还能做人像的雕刻定制，太意外了，推荐！,2024-04-09 21:05:32
做了个貔貅我非常喜欢,2024-04-09 20:58:45
师傅雕刻技术很不错细节很到位，成品超好看,2024-04-06 20:49:53
不错，做工很精细，性价比高，好评,2024-04-06 20:25:37
总之真的很满意！,2024-04-06 20:13:37
爱了爱了。师傅手艺太帮了。变废为宝。很喜欢,2024-04-02 21:44:07
满意，谢谢师傅了,2024-04-02 21:39:21
蛮负责的师傅,2024-04-01 22:31:02
师傅蛮认真的 每个过程都给我发图看,2024-04-01 22:11:26
太有诗意了，做了好多个了在师傅这里,2024-04-01 22:01:32
，外观也好看，好评！,2024-04-01 21:53:18
整体评价：感谢小姐姐的返图[愉快] 老顾客了返图照片太美了[吃瓜],2024-03-30 07:27:16
各方面都比较满意，细节雕刻到位，工费很实惠，全力推荐,2024-03-30 07:25:18
🔮喜欢的朋友可以下手！,2024-03-29 13:09:52
意义非凡，非常感谢老板赋予了它新的生命。,2024-03-27 19:36:07
非常的给力。果然是二十年的老师傅,2024-03-27 19:33:15
到了，雕工就是一个字：靓,2024-03-26 15:30:53
整体评价：师傅很实在，手艺也好,2024-03-26 14:31:27
卖家雕刻工艺特别好，非常漂亮。非常符合心意,2024-03-23 12:41:35
收到啦，很好看也很好配衣服！满意！,2024-03-22 21:32:44
东西做的真的很👍👍👍还要找这家师父做其他的，真的好,2024-03-22 19:40:20
做工精良，服务态度特好，售后有保障,2024-03-22 12:32:33
这质量真是太意外了，实物美美哒，触感很好，很推荐哦~,2024-03-20 22:56:01
做工 质感好， 手感好 满意,2024-03-20 22:13:29
收到了实物很漂亮质量不错,2024-03-20 11:14:30
师傅雕刻的非常精细，图案太好看了，高端又大气，太喜欢爱了爱了🌹🌹,2024-03-20 10:40:04
价格平民，能做出这样的工艺很满意，点赞,2024-03-16 14:38:15
过程细心沟通 手工费不贵 ，工期挺快,2024-03-16 14:26:56
确实很专业，感谢师傅雕的这么好看，后期还会合作的,2024-03-16 08:49:47
师傅也非常耐心，手艺也不错，很赞！,2024-03-14 22:58:58
做的太漂亮了，下次还要定制一只，好评！,2024-03-13 13:32:41
做工精细，雕刻的很不错，比较满意，值得购买,2024-03-13 09:33:48
来好几次啦，这次请师傅加工了印章，特别光滑，方正，好👍,2024-03-08 06:19:41
雕工霸气细节到位，师傅全程沟通，服务也很满意。,2024-03-07 20:50:44
这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买,2024-03-07 16:49:27
工艺很优惠，加工出来又漂亮。,2024-03-07 12:28:32
师傅很用心，按我想要的意境悟道去设计，雕工很细，很满意。,2024-03-04 06:48:48
很不错的大展宏图，做的霸气十足。王师傅雕工确实牛,2024-03-03 21:11:23
雕得挺好！,2024-02-29 20:06:41
师傅设计眼光好，完美雕工,2024-02-29 10:20:26
雕刻的很精美，卖家服务态度很好，,2024-02-27 10:09:14
师傅态度很好，很专业，很有责任心，价格适合，,2024-02-27 06:21:19
雕刻完成确实精致，很惊喜 分享,2024-02-26 20:56:52
刚刚收到货 很满意，师傅雕刻的很好 材料是其他地方买过来的 卖材料的地方报价太高了，师傅做的又好看 又便宜。,2024-02-24 19:21:21
雕刻的还不错，师傅比较专业，懂得多种材料怎么雕刻,2024-02-24 17:05:15
"整体评价：负责人很有耐心,帮我找玉料和雕刻师傅沟通..",2024-02-23 20:17:43
做工精良，服务态度特好，售后有保障,2024-02-23 20:15:10
很漂亮，很适合佩戴，做工很好,2024-02-21 04:34:34
自己的料子，弄着玩，还可以,2024-02-20 15:48:17
很好看，客服态度也很好，还会光顾滴,2024-02-20 11:15:54
雕工好，精雕细琢，要求的亚光面也做得好，服务态度好，物流快，不错，赞！！！,2024-02-01 23:16:25
师傅雕的真不错，题材师傅设计的，风格独特，经过我同意才动刀的，雕工太棒了，超满意,2024-01-09 14:56:11
质量很好。价格实惠，性价比高,2024-01-07 08:46:54
雕工精细，工费实惠，已推荐翠友。,2024-01-05 17:07:03
老板人实在，雕工精湛，很不错的一次合作,2024-01-05 11:22:30
雕工细节非常非常不错，值得推荐的加工厂，师傅人品不错。,2024-01-02 14:54:45
"客服非常热情细心有问必答很专业,师父的雕刻工艺也非常不错",2024-01-02 11:33:58
动物雕刻的不错 达到了我想要的效果 师傅很有经验 很好，很满意。,2024-01-02 10:28:43
师傅雕刻的太棒了，很喜欢,2023-12-31 13:30:36
整体评价：工做得很细致，很满意,2023-12-27 08:55:24
雕刻得非常漂亮，工费也很实惠，好评,2023-12-27 08:51:24
做工很精细，师傅手艺没得说，非常满意！,2023-12-25 13:30:23
很专业的雕刻，值得信赖，我很满意,2023-12-24 14:17:27
大小合适，戴上也很漂亮,2023-12-23 23:26:25
师傅工艺特别好，合作多年了，还是比较信赖你家,2023-12-22 21:31:43
天然玉石材质的，打磨的很精细，很多细节地方做的很用心，冰透有质感，喜来富贵图个吉利，送人是再好不过了~~~,2023-12-22 09:46:16
外观非常漂亮，非常的满意,2023-12-22 09:45:27
雕工精细，细节抓的很严格，非常漂亮,2023-12-17 14:14:40
